Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_12,CPU_TEMP_13,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1784015654101,4056,4056,4056,4056,4056,4056,4056,4056,60.42266082763672,61.03428649902344,60.40489959716797,60.19959259033203,59.97594451904297,60.103111267089844,61.44775390625,61.74314880371094,60.912078857421875,61.808448791503906,61.978965759277344,60.852638244628906,61.09063720703125,61.36559295654297,100,0,0,0,50,0,100,50,12.785541534423828,8589934592,2147483648,6254460928,1027276800
200,1784015654101,4056,4056,4056,4056,4056,4056,4056,4056,60.42266082763672,61.03428649902344,60.40489959716797,60.19959259033203,59.97594451904297,60.103111267089844,61.44775390625,61.74314880371094,60.912078857421875,61.808448791503906,61.978965759277344,60.852638244628906,61.09063720703125,61.36559295654297,0,0,NaN,0,100,66.66667175292969,0,NaN,12.785541534423828,8589934592,2147483648,6255345664,1027276800
203,1784015654302,4056,4056,4056,4056,4056,4056,4056,4056,60.18407440185547,60.646514892578125,59.91059112548828,59.524803161621094,59.4833984375,59.48652648925781,60.986488342285156,61.280181884765625,60.63909912109375,61.35704040527344,61.48473358154297,60.652862548828125,60.40643310546875,60.54926300048828,36.842105865478516,30.000001907348633,19.047618865966797,5,55,45,47.36842346191406,45.45454788208008,12.785541534423828,8589934592,2147483648,6228803584,1027276800
201,1784015654506,4056,4056,4056,4056,4056,4056,4056,4056,60.18407440185547,60.646514892578125,59.91059112548828,59.524803161621094,59.4833984375,59.48652648925781,60.986488342285156,61.280181884765625,60.63909912109375,61.35704040527344,61.48473358154297,60.652862548828125,60.40643310546875,60.54926300048828,20,15.789472579956055,5,0,60.000003814697266,36.842105865478516,35,22.22222328186035,12.785541534423828,8589934592,2147483648,6196543488,1027276800
201,1784015654708,4056,4056,4056,4056,4056,4056,4056,4056,60.18407440185547,60.646514892578125,59.91059112548828,59.524803161621094,59.4833984375,59.48652648925781,60.986488342285156,61.280181884765625,60.63909912109375,61.35704040527344,61.48473358154297,60.652862548828125,60.40643310546875,60.54926300048828,20,15.000000953674316,10,9.090909004211426,50,15.000000953674316,4.761904716491699,33.333335876464844,15.643043518066406,8589934592,2147483648,6181650432,1027276800
204,1784015654910,4056,4056,4056,4056,4056,4056,4056,4056,60.18407440185547,60.646514892578125,59.91059112548828,59.524803161621094,59.4833984375,59.48652648925781,60.986488342285156,61.280181884765625,60.63909912109375,61.35704040527344,61.48473358154297,60.652862548828125,60.40643310546875,60.54926300048828,20,19.047618865966797,15.000000953674316,5.263157844543457,23.809524536132813,14.285715103149414,20,14.285715103149414,15.643043518066406,8589934592,2147483648,6159630336,1027276800
204,1784015655115,4056,4056,4056,4056,4056,4056,4056,4056,60.18407440185547,60.646514892578125,59.91059112548828,59.524803161621094,59.4833984375,59.48652648925781,60.986488342285156,61.280181884765625,60.63909912109375,61.35704040527344,61.48473358154297,60.652862548828125,60.40643310546875,60.54926300048828,19.047618865966797,10,5,0,35,20,5,0,15.643043518066406,8589934592,2147483648,6158761984,1027276800
202,1784015655320,4056,4056,4056,4056,4056,4056,4056,4056,61.270729064941406,60.84520721435547,60.29969024658203,60.96648406982422,59.849952697753906,60.783966064453125,62.632568359375,63.184059143066406,61.94902801513672,61.44483947753906,61.44612121582031,60.93385314941406,60.69413757324219,60.78266906738281,21.052631378173828,15.000000953674316,9.523809432983398,4.761904716491699,23.809524536132813,10,14.285715103149414,4.761904716491699,15.643043518066406,8589934592,2147483648,6151602176,1027276800
204,1784015655523,4056,4056,4056,4056,4056,4056,4056,4056,61.270729064941406,60.84520721435547,60.29969024658203,60.96648406982422,59.849952697753906,60.783966064453125,62.632568359375,63.184059143066406,61.94902801513672,61.44483947753906,61.44612121582031,60.93385314941406,60.69413757324219,60.78266906738281,36.3636360168457,20,10,10,10.526315689086914,19.047618865966797,35,5,15.643043518066406,8589934592,2147483648,6152634368,1027276800
200,1784015655728,4056,4056,4056,4056,4056,4056,4056,4056,61.270729064941406,60.84520721435547,60.29969024658203,60.96648406982422,59.849952697753906,60.783966064453125,62.632568359375,63.184059143066406,61.94902801513672,61.44483947753906,61.44612121582031,60.93385314941406,60.69413757324219,60.78266906738281,21.052631378173828,15.000000953674316,10,4.761904716491699,22.72727394104004,15.000000953674316,5,5,14.063285827636719,8589934592,2147483648,6148489216,1027276800
