Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_12,CPU_TEMP_13,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1784016290163,4056,4056,4056,4056,4056,4056,4056,4056,53.141624450683594,52.793182373046875,52.496116638183594,52.5621337890625,52.55565643310547,52.59020233154297,53.21589660644531,53.532066345214844,53.257659912109375,53.18500518798828,53.303321838378906,53.34727478027344,52.34528350830078,52.768775939941406,50,0,0,0,0,0,0,0,6.528282165527344,8589934592,2147483648,6068551680,1018888192
200,1784016290163,4056,4056,4056,4056,4056,4056,4056,4056,53.141624450683594,53.09693145751953,52.95269775390625,53.03515625,52.90031433105469,52.99817657470703,53.21589660644531,53.532066345214844,53.257659912109375,53.18500518798828,53.303321838378906,53.34727478027344,52.80427551269531,53.28596496582031,NaN,100,NaN,0,NaN,NaN,NaN,0,6.528282165527344,8589934592,2147483648,6068551680,1018888192
202,1784016290364,4056,4056,4056,4056,4056,4056,4056,4056,53.141624450683594,53.09693145751953,52.95269775390625,53.03515625,52.90031433105469,52.99817657470703,53.21589660644531,53.532066345214844,53.257659912109375,53.18500518798828,53.303321838378906,53.34727478027344,52.80427551269531,53.28596496582031,19.047618865966797,9.523809432983398,5,0,5.263157844543457,19.047618865966797,9.523809432983398,5.263157844543457,6.528282165527344,8589934592,2147483648,6068551680,1018888192
200,1784016290567,4056,4056,4056,4056,4056,4056,4056,4056,53.141624450683594,53.09693145751953,52.95269775390625,53.03515625,52.90031433105469,52.99817657470703,53.21589660644531,53.532066345214844,53.257659912109375,53.18500518798828,53.303321838378906,53.34727478027344,52.80427551269531,53.28596496582031,10.526315689086914,5.263157844543457,9.523809432983398,0,14.285715103149414,15.000000953674316,5,9.090909004211426,6.528282165527344,8589934592,2147483648,6068551680,1018888192
204,1784016290767,4056,4056,4056,4056,4056,4056,4056,4056,53.141624450683594,53.09693145751953,52.95269775390625,53.03515625,52.90031433105469,52.99817657470703,53.21589660644531,53.532066345214844,53.257659912109375,53.18500518798828,53.303321838378906,53.34727478027344,52.80427551269531,53.28596496582031,5.263157844543457,10,0,0,14.285715103149414,5,5,15.000000953674316,6.327075958251953,8589934592,2147483648,6068551680,1018888192
202,1784016290972,4056,4056,4056,4056,4056,4056,4056,4056,53.141624450683594,53.09693145751953,52.95269775390625,53.03515625,52.90031433105469,52.99817657470703,53.21589660644531,53.532066345214844,53.257659912109375,53.18500518798828,53.303321838378906,53.34727478027344,52.80427551269531,53.28596496582031,13.636363983154297,10,4.761904716491699,4.761904716491699,15.789472579956055,10,5,0,6.327075958251953,8589934592,2147483648,5997166592,1018888192
200,1784016291176,4056,4056,4056,4056,4056,4056,4056,4056,52.99212646484375,53.06122589111328,52.88545227050781,53.07982635498047,52.85968017578125,53.04768371582031,53.087615966796875,53.38575744628906,53.131439208984375,53.15143585205078,53.276702880859375,53.310691833496094,52.715232849121094,53.200416564941406,15.000000953674316,10,9.523809432983398,5,28.571430206298828,25,27.272727966308594,15.000000953674316,6.327075958251953,8589934592,2147483648,6075711488,1018888192
201,1784016291377,4056,4056,4056,4056,4056,4056,4056,4056,52.99212646484375,53.06122589111328,52.88545227050781,53.07982635498047,52.85968017578125,53.04768371582031,53.087615966796875,53.38575744628906,53.131439208984375,53.15143585205078,53.276702880859375,53.310691833496094,52.715232849121094,53.200416564941406,15.000000953674316,14.285715103149414,5.263157844543457,0,31.57894515991211,23.809524536132813,20,19.047618865966797,6.327075958251953,8589934592,2147483648,6075973632,1018888192
199,1784016291579,4056,4056,4056,4056,4056,4056,4056,4056,52.99212646484375,53.06122589111328,52.88545227050781,53.07982635498047,52.85968017578125,53.04768371582031,53.087615966796875,53.38575744628906,53.131439208984375,53.15143585205078,53.276702880859375,53.310691833496094,52.715232849121094,53.200416564941406,26.3157901763916,15.000000953674316,5,5,19.047618865966797,15.000000953674316,10.526315689086914,10,6.327075958251953,8589934592,2147483648,6069829632,1018888192
204,1784016291779,4056,4056,4056,4056,4056,4056,4056,4056,52.99212646484375,53.06122589111328,52.88545227050781,53.07982635498047,52.85968017578125,53.04768371582031,53.087615966796875,53.38575744628906,53.131439208984375,53.15143585205078,53.276702880859375,53.310691833496094,52.715232849121094,53.200416564941406,31.57894515991211,20,10,10,25,10,5,5,7.192752838134766,8589934592,2147483648,6070206464,1018888192
