Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_12,CPU_TEMP_13,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1784006721221,4056,4056,4056,4056,4056,4056,4056,4056,55.15345764160156,55.0438232421875,54.866119384765625,55.176856994628906,54.755592346191406,55.06892395019531,55.09400939941406,55.16033935546875,55.13111877441406,55.057586669921875,55.132164001464844,55.319374084472656,54.6444091796875,55.14302062988281,50,66.66667175292969,0,0,0,0,0,0,4.719994068145752,8589934592,2147483648,6315032576,400687104
200,1784006721221,4056,4056,4056,4056,4056,4056,4056,4056,55.15345764160156,55.0438232421875,54.866119384765625,55.176856994628906,54.755592346191406,55.06892395019531,55.09400939941406,55.16033935546875,55.13111877441406,55.057586669921875,55.132164001464844,55.319374084472656,54.6444091796875,55.14302062988281,0,0,0,33.333335876464844,0,0,0,0,4.719994068145752,8589934592,2147483648,6316015616,400687104
200,1784006721422,4056,4056,4056,4056,4056,4056,4056,4056,55.15345764160156,55.0438232421875,54.866119384765625,55.176856994628906,54.755592346191406,55.06892395019531,55.09400939941406,55.16033935546875,55.13111877441406,55.057586669921875,55.132164001464844,55.319374084472656,54.6444091796875,55.14302062988281,19.047618865966797,10,0,0,0,4.761904716491699,0,0,4.719994068145752,8589934592,2147483648,6316834816,400687104
203,1784006721623,4056,4056,4056,4056,4056,4056,4056,4056,55.15345764160156,55.0438232421875,54.866119384765625,55.176856994628906,54.755592346191406,55.06892395019531,55.09400939941406,55.16033935546875,55.13111877441406,55.057586669921875,55.132164001464844,55.319374084472656,54.6444091796875,55.14302062988281,5.555555820465088,10,9.523809432983398,9.090909004211426,5.263157844543457,0,10,0,4.583444595336914,8589934592,2147483648,6316834816,400687104
204,1784006721827,4056,4056,4056,4056,4056,4056,4056,4056,55.15345764160156,55.0438232421875,54.866119384765625,55.176856994628906,54.755592346191406,55.06892395019531,55.09400939941406,55.16033935546875,55.13111877441406,55.057586669921875,55.132164001464844,55.319374084472656,54.6444091796875,55.14302062988281,19.047618865966797,15.789472579956055,10,10,9.523809432983398,25,0,0,4.583444595336914,8589934592,2147483648,6393954304,400687104
203,1784006722033,4056,4056,4056,4056,4056,4056,4056,4056,55.15345764160156,55.0438232421875,54.866119384765625,55.176856994628906,54.755592346191406,55.06892395019531,55.09400939941406,55.16033935546875,55.13111877441406,55.057586669921875,55.132164001464844,55.319374084472656,54.6444091796875,55.14302062988281,20,27.272727966308594,9.523809432983398,0,0,9.523809432983398,0,0,4.583444595336914,8589934592,2147483648,6384287744,400687104
200,1784006722236,4056,4056,4056,4056,4056,4056,4056,4056,55.029319763183594,55.04521179199219,54.836944580078125,54.99186706542969,54.732322692871094,54.91716003417969,54.958343505859375,55.00279235839844,55.008941650390625,55.03028869628906,55.14604949951172,55.28948211669922,54.598670959472656,55.13739776611328,28.571430206298828,10.526315689086914,10,9.523809432983398,0,0,0,0,4.583444595336914,8589934592,2147483648,6375473152,400687104
201,1784006722438,4056,4056,4056,4056,4056,4056,4056,4056,55.029319763183594,55.04521179199219,54.836944580078125,54.99186706542969,54.732322692871094,54.91716003417969,54.958343505859375,55.00279235839844,55.008941650390625,55.03028869628906,55.14604949951172,55.28948211669922,54.598670959472656,55.13739776611328,42.105262756347656,33.333335876464844,21.052631378173828,15.000000953674316,0,0,0,0,4.583444595336914,8589934592,2147483648,6377619456,400687104
204,1784006722639,4056,4056,4056,4056,4056,4056,4056,4056,55.029319763183594,55.04521179199219,54.836944580078125,54.99186706542969,54.732322692871094,54.91716003417969,54.958343505859375,55.00279235839844,55.008941650390625,55.03028869628906,55.14604949951172,55.28948211669922,54.598670959472656,55.13739776611328,65,52.6315803527832,45,36.842105865478516,25,19.047618865966797,20,19.047618865966797,5.5694661140441895,8589934592,2147483648,6466453504,400687104
200,1784006722844,4056,4056,4056,4056,4056,4056,4056,4056,55.029319763183594,55.04521179199219,54.836944580078125,54.99186706542969,54.732322692871094,54.91716003417969,54.958343505859375,55.00279235839844,55.008941650390625,55.03028869628906,55.14604949951172,55.28948211669922,54.598670959472656,55.13739776611328,38.095237731933594,33.333335876464844,23.809524536132813,27.272727966308594,14.285715103149414,10,5,0,5.5694661140441895,8589934592,2147483648,6469943296,400687104
