Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_12,CPU_TEMP_13,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1784003349440,4056,4056,4056,4056,4056,4056,4056,4056,49.25813293457031,49.667701721191406,49.75792694091797,49.61064147949219,49.440834045410156,49.586212158203125,49.638221740722656,49.71830749511719,49.707374572753906,49.70037841796875,49.81932830810547,49.762542724609375,49.45526123046875,49.821449279785156,50,50,50,0,0,0,0,0,6.090417861938477,8589934592,2147483648,6024609792,411172864
199,1784003349441,4056,4056,4056,4056,4056,4056,4056,4056,49.25813293457031,49.667701721191406,49.75792694091797,49.61064147949219,49.440834045410156,49.586212158203125,49.638221740722656,49.71830749511719,49.707374572753906,49.70037841796875,49.81932830810547,49.762542724609375,49.45526123046875,49.821449279785156,100,50,0,50,0,0,0,0,6.090417861938477,8589934592,2147483648,6024216576,411172864
204,1784003349641,4056,4056,4056,4056,4056,4056,4056,4056,49.25813293457031,49.667701721191406,49.75792694091797,49.61064147949219,49.440834045410156,49.586212158203125,49.638221740722656,49.71830749511719,49.707374572753906,49.70037841796875,49.81932830810547,49.762542724609375,49.45526123046875,49.821449279785156,40,36.842105865478516,26.3157901763916,20,15.000000953674316,5.263157844543457,5,5,7.919703483581543,8589934592,2147483648,6088245248,411172864
200,1784003349846,4056,4056,4056,4056,4056,4056,4056,4056,49.25813293457031,49.667701721191406,49.75792694091797,49.61064147949219,49.440834045410156,49.586212158203125,49.638221740722656,49.71830749511719,49.707374572753906,49.70037841796875,49.81932830810547,49.762542724609375,49.45526123046875,49.821449279785156,28.571430206298828,28.571430206298828,9.523809432983398,5,25,15.000000953674316,0,4.761904716491699,7.919703483581543,8589934592,2147483648,6094831616,411172864
203,1784003350047,4056,4056,4056,4056,4056,4056,4056,4056,49.25813293457031,49.667701721191406,49.75792694091797,49.61064147949219,49.440834045410156,49.586212158203125,49.638221740722656,49.71830749511719,49.707374572753906,49.70037841796875,49.81932830810547,49.762542724609375,49.45526123046875,49.821449279785156,21.052631378173828,15.000000953674316,10,5,15.000000953674316,14.285715103149414,4.761904716491699,0,7.919703483581543,8589934592,2147483648,6086033408,411172864
200,1784003350251,4056,4056,4056,4056,4056,4056,4056,4056,49.508209228515625,49.82344055175781,49.62541198730469,49.50038146972656,49.27922058105469,49.429039001464844,49.86365509033203,49.99549865722656,49.95698547363281,49.840240478515625,49.98187255859375,49.81311798095703,49.286643981933594,49.68004608154297,40,25,19.047618865966797,10,4.761904716491699,0,0,0,7.919703483581543,8589934592,2147483648,6068322304,411172864
204,1784003350453,4056,4056,4056,4056,4056,4056,4056,4056,49.508209228515625,49.82344055175781,49.62541198730469,49.50038146972656,49.27922058105469,49.429039001464844,49.86365509033203,49.99549865722656,49.95698547363281,49.840240478515625,49.98187255859375,49.81311798095703,49.286643981933594,49.68004608154297,40,20,10.526315689086914,9.523809432983398,0,0,0,0,7.919703483581543,8589934592,2147483648,6068322304,411172864
204,1784003350657,4056,4056,4056,4056,4056,4056,4056,4056,49.508209228515625,49.82344055175781,49.62541198730469,49.50038146972656,49.27922058105469,49.429039001464844,49.86365509033203,49.99549865722656,49.95698547363281,49.840240478515625,49.98187255859375,49.81311798095703,49.286643981933594,49.68004608154297,57.142860412597656,42.85714340209961,38.095237731933594,35,19.047618865966797,20,20,19.047618865966797,4.835676193237305,8589934592,2147483648,6068322304,411172864
199,1784003350862,4056,4056,4056,4056,4056,4056,4056,4056,49.508209228515625,49.82344055175781,49.62541198730469,49.50038146972656,49.27922058105469,49.429039001464844,49.86365509033203,49.99549865722656,49.95698547363281,49.840240478515625,49.98187255859375,49.81311798095703,49.286643981933594,49.68004608154297,55,50,45,38.095237731933594,20,14.285715103149414,18.18181800842285,5,4.835676193237305,8589934592,2147483648,6068322304,411172864
204,1784003351063,4056,4056,4056,4056,4056,4056,4056,4056,49.586448669433594,49.90409851074219,49.99353790283203,49.97657775878906,49.78392028808594,49.960304260253906,50.03981018066406,50.188575744628906,50.098716735839844,49.95934295654297,50.073638916015625,49.96812438964844,49.766937255859375,50.19184112548828,20,5.263157844543457,5,5,10,5,0,15.000000953674316,4.835676193237305,8589934592,2147483648,6201376768,411172864
204,1784003351268,4056,4056,4056,4056,4056,4056,4056,4056,49.586448669433594,49.90409851074219,49.99353790283203,49.97657775878906,49.78392028808594,49.960304260253906,50.03981018066406,50.188575744628906,50.098716735839844,49.95934295654297,50.073638916015625,49.96812438964844,49.766937255859375,50.19184112548828,10,9.523809432983398,4.761904716491699,0,60.000003814697266,52.38095474243164,9.523809432983398,4.761904716491699,4.835676193237305,8589934592,2147483648,6185238528,411172864
201,1784003351473,4056,4056,4056,4056,4056,4056,4056,4056,49.586448669433594,49.90409851074219,49.99353790283203,49.97657775878906,49.78392028808594,49.960304260253906,50.03981018066406,50.188575744628906,50.098716735839844,49.95934295654297,50.073638916015625,49.96812438964844,49.766937255859375,50.19184112548828,9.523809432983398,4.761904716491699,0,0,100,100,0,0,4.835676193237305,8589934592,2147483648,6158942208,411172864
204,1784003351675,4056,4056,4056,4056,4056,4056,4056,4056,49.586448669433594,49.90409851074219,49.99353790283203,49.97657775878906,49.78392028808594,49.960304260253906,50.03981018066406,50.188575744628906,50.098716735839844,49.95934295654297,50.073638916015625,49.96812438964844,49.766937255859375,50.19184112548828,0,5.263157844543457,0,0,35,100,0,65,7.441367149353027,8589934592,2147483648,6082805760,411172864
204,1784003351880,4056,4056,4056,4056,4056,4056,4056,4056,49.586448669433594,49.90409851074219,49.99353790283203,49.97657775878906,49.78392028808594,49.960304260253906,50.03981018066406,50.188575744628906,50.098716735839844,49.95934295654297,50.073638916015625,49.96812438964844,49.766937255859375,50.19184112548828,4.761904716491699,4.761904716491699,0,0,0,100,0,100,7.441367149353027,8589934592,2147483648,6082822144,411172864
201,1784003352085,4056,4056,4056,4056,4056,4056,4056,4056,61.65043640136719,68.7923355102539,55.05726623535156,65.11289978027344,54.84349822998047,64.03355407714844,63.48363494873047,63.02906036376953,62.463600158691406,72.967041015625,74.12495422363281,67.37175750732422,54.699440002441406,54.311805725097656,5,0,4.761904716491699,0,0,100,0,100,7.441367149353027,8589934592,2147483648,6053298176,411172864
202,1784003352287,4056,4056,4056,4056,4056,4056,4056,4056,61.65043640136719,68.7923355102539,55.05726623535156,65.11289978027344,54.84349822998047,64.03355407714844,63.48363494873047,63.02906036376953,62.463600158691406,72.967041015625,74.12495422363281,67.37175750732422,54.699440002441406,54.311805725097656,0,4.761904716491699,0,0,0,100,0,100,7.441367149353027,8589934592,2147483648,6053085184,411172864
204,1784003352490,4056,4056,4056,4056,4056,4056,4056,4056,61.65043640136719,68.7923355102539,55.05726623535156,65.11289978027344,54.84349822998047,64.03355407714844,63.48363494873047,63.02906036376953,62.463600158691406,72.967041015625,74.12495422363281,67.37175750732422,54.699440002441406,54.311805725097656,10,10.526315689086914,0,0,10,90,14.285715103149414,90,7.441367149353027,8589934592,2147483648,6053085184,411172864
204,1784003352695,4056,4056,4056,4056,4056,4056,4056,4056,61.65043640136719,68.7923355102539,55.05726623535156,65.11289978027344,54.84349822998047,64.03355407714844,63.48363494873047,63.02906036376953,62.463600158691406,72.967041015625,74.12495422363281,67.37175750732422,54.699440002441406,54.311805725097656,28.571430206298828,19.047618865966797,14.285715103149414,14.285715103149414,100,5,95,18.18181800842285,11.596086502075195,8589934592,2147483648,6053085184,411172864
203,1784003352900,4056,4056,4056,4056,4056,4056,4056,4056,61.65043640136719,68.7923355102539,55.05726623535156,65.11289978027344,54.84349822998047,64.03355407714844,63.48363494873047,63.02906036376953,62.463600158691406,72.967041015625,74.12495422363281,67.37175750732422,54.699440002441406,54.311805725097656,15.000000953674316,14.285715103149414,10,5,100,0,100,0,11.596086502075195,8589934592,2147483648,6053085184,411172864
201,1784003353105,4056,4056,4056,4056,4056,4056,4056,4056,64.36990356445313,63.82263946533203,66.65206909179688,66.85850524902344,64.74153137207031,66.44271087646484,68.26368713378906,68.67173767089844,65.87328338623047,65.89627838134766,66.1031265258789,63.47386169433594,68.67876434326172,69.22909545898438,15.000000953674316,15.000000953674316,9.523809432983398,5,100,4.545454502105713,100,0,11.596086502075195,8589934592,2147483648,6107529216,411172864
204,1784003353306,4056,4056,4056,4056,4056,4056,4056,4056,64.36990356445313,63.82263946533203,66.65206909179688,66.85850524902344,64.74153137207031,66.44271087646484,68.26368713378906,68.67173767089844,65.87328338623047,65.89627838134766,66.1031265258789,63.47386169433594,68.67876434326172,69.22909545898438,38.095237731933594,21.052631378173828,20,15.000000953674316,100,0,100,0,11.596086502075195,8589934592,2147483648,6114443264,411172864
200,1784003353511,4056,4056,4056,4056,4056,4056,4056,4056,64.36990356445313,63.82263946533203,66.65206909179688,66.85850524902344,64.74153137207031,66.44271087646484,68.26368713378906,68.67173767089844,65.87328338623047,65.89627838134766,66.1031265258789,63.47386169433594,68.67876434326172,69.22909545898438,10,9.523809432983398,0,0,100,0,100,0,11.596086502075195,8589934592,2147483648,6112018432,411172864
