Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_12,CPU_TEMP_13,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1784036227523,4056,4056,4056,4056,4056,4056,4056,4056,64.68312072753906,65.10411071777344,65.13509368896484,65.77557373046875,64.95304870605469,65.64299774169922,65.79109191894531,66.00961303710938,65.16603088378906,65.90917205810547,66.01068115234375,65.15721130371094,66.10929870605469,66.29461669921875,100,66.66667175292969,0,0,100,100,50,50,14.092001914978027,8589934592,2147483648,6127730688,570884096
201,1784036227524,4056,4056,4056,4056,4056,4056,4056,4056,64.68312072753906,65.10411071777344,65.13509368896484,65.77557373046875,64.95304870605469,65.64299774169922,65.79109191894531,66.00961303710938,65.16603088378906,65.90917205810547,66.01068115234375,65.15721130371094,66.10929870605469,66.29461669921875,0,NaN,0,NaN,0,50,100,0,14.092001914978027,8589934592,2147483648,6129811456,570884096
202,1784036227726,4056,4056,4056,4056,4056,4056,4056,4056,64.68312072753906,65.10411071777344,65.13509368896484,65.77557373046875,64.95304870605469,65.64299774169922,65.79109191894531,66.00961303710938,65.16603088378906,65.90917205810547,66.01068115234375,65.15721130371094,66.10929870605469,66.29461669921875,45,25,10.526315689086914,5,45,47.36842346191406,40,50,14.092001914978027,8589934592,2147483648,6129844224,570884096
201,1784036227928,4056,4056,4056,4056,4056,4056,4056,4056,66.32492065429688,67.04520416259766,67.0125961303711,68.11155700683594,66.58818817138672,67.87971496582031,67.71317291259766,67.96708679199219,66.93012237548828,68.15214538574219,68.36265563964844,66.94131469726563,68.0461196899414,68.27796936035156,40,15.000000953674316,10,9.523809432983398,28.571430206298828,30.000001907348633,28.571430206298828,25,14.092001914978027,8589934592,2147483648,6133727232,570884096
202,1784036228130,4056,4056,4056,4056,4056,4056,4056,4056,66.32492065429688,67.04520416259766,67.0125961303711,68.11155700683594,66.58818817138672,67.87971496582031,67.71317291259766,67.96708679199219,66.93012237548828,68.15214538574219,68.36265563964844,66.94131469726563,68.0461196899414,68.27796936035156,31.57894515991211,20,5,0,27.77777862548828,30.000001907348633,30.000001907348633,20,14.092001914978027,8589934592,2147483648,6156451840,570884096
203,1784036228333,4056,4056,4056,4056,4056,4056,4056,4056,66.32492065429688,67.04520416259766,67.0125961303711,68.11155700683594,66.58818817138672,67.87971496582031,67.71317291259766,67.96708679199219,66.93012237548828,68.15214538574219,68.36265563964844,66.94131469726563,68.0461196899414,68.27796936035156,38.095237731933594,30.000001907348633,19.047618865966797,9.523809432983398,52.38095474243164,45,47.36842346191406,40,15.891263008117676,8589934592,2147483648,6125928448,570884096
203,1784036228537,4056,4056,4056,4056,4056,4056,4056,4056,66.32492065429688,67.04520416259766,67.0125961303711,68.11155700683594,66.58818817138672,67.87971496582031,67.71317291259766,67.96708679199219,66.93012237548828,68.15214538574219,68.36265563964844,66.94131469726563,68.0461196899414,68.27796936035156,35,25,15.000000953674316,9.523809432983398,38.095237731933594,33.333335876464844,42.85714340209961,35,15.891263008117676,8589934592,2147483648,6119211008,570884096
201,1784036228741,4056,4056,4056,4056,4056,4056,4056,4056,66.32492065429688,67.04520416259766,67.0125961303711,68.11155700683594,66.58818817138672,67.87971496582031,67.71317291259766,67.96708679199219,66.93012237548828,68.15214538574219,68.36265563964844,66.94131469726563,68.0461196899414,68.27796936035156,38.095237731933594,33.333335876464844,25,5.263157844543457,40,45,45,40.90909194946289,15.891263008117676,8589934592,2147483648,6141198336,570884096
199,1784036228943,4056,4056,4056,4056,4056,4056,4056,4056,64.66497802734375,65.00502014160156,65.31436157226563,65.46292114257813,65.13033294677734,65.36134338378906,65.71263122558594,65.91529083251953,65.14501190185547,65.78480529785156,65.87379455566406,65.09171295166016,66.3248291015625,66.54961395263672,47.36842346191406,36.842105865478516,31.57894515991211,30.000001907348633,50,50,50,45,15.891263008117676,8589934592,2147483648,6141198336,570884096
201,1784036229143,4056,4056,4056,4056,4056,4056,4056,4056,64.66497802734375,65.00502014160156,65.31436157226563,65.46292114257813,65.13033294677734,65.36134338378906,65.71263122558594,65.91529083251953,65.14501190185547,65.78480529785156,65.87379455566406,65.09171295166016,66.3248291015625,66.54961395263672,35,25,19.047618865966797,10,40,38.095237731933594,33.333335876464844,36.842105865478516,15.891263008117676,8589934592,2147483648,6141198336,570884096
