Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_12,CPU_TEMP_13,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1784027039060,4056,4056,4056,4056,4056,4056,4056,4056,76.41741180419922,76.733642578125,76.73033142089844,77.6891860961914,76.71662902832031,77.65821838378906,77.50232696533203,77.61540222167969,76.88221740722656,77.76509094238281,77.7712173461914,76.98664855957031,77.76458740234375,78.16378784179688,50,0,0,0,50,0,0,50,14.698670387268066,8589934592,2147483648,5957320704,526188544
203,1784027039060,4056,4056,4056,4056,4056,4056,4056,4056,76.41741180419922,76.733642578125,76.73033142089844,77.6891860961914,76.71662902832031,77.65821838378906,77.50232696533203,77.61540222167969,76.88221740722656,77.76509094238281,77.7712173461914,76.98664855957031,77.76458740234375,78.16378784179688,0,100,50,0,50,100,100,NaN,14.698670387268066,8589934592,2147483648,5957320704,526188544
204,1784027039264,4056,4056,4056,4056,4056,4056,4056,4056,76.41741180419922,76.733642578125,76.73033142089844,77.6891860961914,76.71662902832031,77.65821838378906,77.50232696533203,77.61540222167969,76.88221740722656,77.76509094238281,77.7712173461914,76.98664855957031,77.76458740234375,78.16378784179688,33.333335876464844,14.285715103149414,10,13.636363983154297,36.842105865478516,42.85714340209961,35,35,14.70500373840332,8589934592,2147483648,5957320704,526188544
203,1784027039469,4056,4056,4056,4056,4056,4056,4056,4056,76.41741180419922,76.733642578125,76.73033142089844,77.6891860961914,76.71662902832031,77.65821838378906,77.50232696533203,77.61540222167969,76.88221740722656,77.76509094238281,77.7712173461914,76.98664855957031,77.76458740234375,78.16378784179688,21.052631378173828,15.000000953674316,15.000000953674316,0,47.619049072265625,42.105262756347656,42.85714340209961,42.85714340209961,14.70500373840332,8589934592,2147483648,5957320704,526188544
204,1784027039673,4056,4056,4056,4056,4056,4056,4056,4056,76.41741180419922,76.733642578125,76.73033142089844,77.6891860961914,76.71662902832031,77.65821838378906,77.50232696533203,77.61540222167969,76.88221740722656,77.76509094238281,77.7712173461914,76.98664855957031,77.76458740234375,78.16378784179688,40,25,19.047618865966797,10,42.85714340209961,42.85714340209961,45,40,14.70500373840332,8589934592,2147483648,5997461504,526188544
204,1784027039879,4056,4056,4056,4056,4056,4056,4056,4056,76.69522094726563,77.03721618652344,77.00660705566406,78.10630798339844,77.02777862548828,78.04047393798828,77.7513427734375,77.84229278564453,77.15074157714844,78.09526824951172,78.07929992675781,77.30298614501953,78.04598999023438,78.42048645019531,33.333335876464844,20,10,9.090909004211426,50,45,40,38.095237731933594,14.70500373840332,8589934592,2147483648,5999329280,526188544
199,1784027040084,4056,4056,4056,4056,4056,4056,4056,4056,76.69522094726563,77.03721618652344,77.00660705566406,78.10630798339844,77.02777862548828,78.04047393798828,77.7513427734375,77.84229278564453,77.15074157714844,78.09526824951172,78.07929992675781,77.30298614501953,78.04598999023438,78.42048645019531,35,28.571430206298828,15.789472579956055,10,47.619049072265625,45.45454788208008,42.85714340209961,40,14.70500373840332,8589934592,2147483648,5999329280,526188544
200,1784027040284,4056,4056,4056,4056,4056,4056,4056,4056,76.69522094726563,77.03721618652344,77.00660705566406,78.10630798339844,77.02777862548828,78.04047393798828,77.7513427734375,77.84229278564453,77.15074157714844,78.09526824951172,78.07929992675781,77.30298614501953,78.04598999023438,78.42048645019531,40,21.052631378173828,18.18181800842285,10,40,36.842105865478516,40,42.85714340209961,15.384129524230957,8589934592,2147483648,5999329280,526188544
203,1784027040485,4056,4056,4056,4056,4056,4056,4056,4056,76.69522094726563,77.03721618652344,77.00660705566406,78.10630798339844,77.02777862548828,78.04047393798828,77.7513427734375,77.84229278564453,77.15074157714844,78.09526824951172,78.07929992675781,77.30298614501953,78.04598999023438,78.42048645019531,36.842105865478516,35,21.052631378173828,10.526315689086914,45,45,45,36.842105865478516,15.384129524230957,8589934592,2147483648,5999329280,526188544
199,1784027040689,4056,4056,4056,4056,4056,4056,4056,4056,76.69522094726563,77.03721618652344,77.00660705566406,78.10630798339844,77.02777862548828,78.04047393798828,77.7513427734375,77.84229278564453,77.15074157714844,78.09526824951172,78.07929992675781,77.30298614501953,78.04598999023438,78.42048645019531,23.809524536132813,23.809524536132813,0,4.761904716491699,40,40,35,40,15.384129524230957,8589934592,2147483648,5969477632,526188544
