Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_12,CPU_TEMP_13,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1783951422038,4056,4056,4056,4056,4056,4056,4056,4056,54.61095428466797,54.408721923828125,54.33001708984375,54.583702087402344,54.28166198730469,54.596031188964844,54.467864990234375,54.55513000488281,54.47569274902344,54.43695831298828,54.516578674316406,54.58623504638672,54.08540344238281,54.672401428222656,50,0,0,0,0,0,0,0,3.544137954711914,8589934592,1073741824,4793729024,220069888
204,1783951422038,4056,4056,4056,4056,4056,4056,4056,4056,54.61095428466797,54.408721923828125,54.33001708984375,54.583702087402344,54.28166198730469,54.596031188964844,54.467864990234375,54.55513000488281,54.47569274902344,54.43695831298828,54.516578674316406,54.58623504638672,54.08540344238281,54.672401428222656,NaN,0,50,0,0,0,0,0,3.544137954711914,8589934592,1073741824,4793729024,220069888
204,1783951422243,4056,4056,4056,4056,4056,4056,4056,4056,54.61095428466797,54.408721923828125,54.33001708984375,54.583702087402344,54.28166198730469,54.596031188964844,54.467864990234375,54.55513000488281,54.47569274902344,54.43695831298828,54.516578674316406,54.58623504638672,54.08540344238281,54.672401428222656,9.523809432983398,9.523809432983398,0,0,90.47618865966797,9.523809432983398,0,0,3.251323938369751,8589934592,1073741824,4793729024,220069888
204,1783951422448,4056,4056,4056,4056,4056,4056,4056,4056,54.61095428466797,54.408721923828125,54.33001708984375,54.583702087402344,54.28166198730469,54.596031188964844,54.467864990234375,54.55513000488281,54.47569274902344,54.43695831298828,54.516578674316406,54.58623504638672,54.08540344238281,54.672401428222656,15.000000953674316,5,9.523809432983398,0,100,0,4.761904716491699,0,3.251323938369751,8589934592,1073741824,4793729024,220069888
204,1783951422653,4056,4056,4056,4056,4056,4056,4056,4056,54.61095428466797,54.408721923828125,54.33001708984375,54.583702087402344,54.28166198730469,54.596031188964844,54.467864990234375,54.55513000488281,54.47569274902344,54.43695831298828,54.516578674316406,54.58623504638672,54.08540344238281,54.672401428222656,9.523809432983398,9.523809432983398,0,4.761904716491699,100,0,0,0,3.251323938369751,8589934592,1073741824,4798611456,220069888
204,1783951422858,4056,4056,4056,4056,4056,4056,4056,4056,63.74114227294922,58.269622802734375,55.574737548828125,55.30372619628906,55.23481750488281,55.28590393066406,67.94035339355469,69.71012115478516,65.11048126220703,57.95262908935547,57.50645446777344,58.57689666748047,55.39686584472656,55.693267822265625,0,0,0,0,100,0,0,0,3.251323938369751,8589934592,1073741824,4798545920,220069888
204,1783951423063,4056,4056,4056,4056,4056,4056,4056,4056,63.74114227294922,58.269622802734375,55.574737548828125,55.30372619628906,55.23481750488281,55.28590393066406,67.94035339355469,69.71012115478516,65.11048126220703,57.95262908935547,57.50645446777344,58.57689666748047,55.39686584472656,55.693267822265625,0,4.761904716491699,0,0,100,0,0,0,3.251323938369751,8589934592,1073741824,4798529536,220069888
204,1783951423268,4056,4056,4056,4056,4056,4056,4056,4056,63.74114227294922,58.269622802734375,55.574737548828125,55.30372619628906,55.23481750488281,55.28590393066406,67.94035339355469,69.71012115478516,65.11048126220703,57.95262908935547,57.50645446777344,58.57689666748047,55.39686584472656,55.693267822265625,5,5,0,0,100,0,0,0,3.757246971130371,8589934592,1073741824,4798513152,220069888
204,1783951423473,4056,4056,4056,4056,4056,4056,4056,4056,63.74114227294922,58.269622802734375,55.574737548828125,55.30372619628906,55.23481750488281,55.28590393066406,67.94035339355469,69.71012115478516,65.11048126220703,57.95262908935547,57.50645446777344,58.57689666748047,55.39686584472656,55.693267822265625,14.285715103149414,0,9.090909004211426,0,100,0,0,0,3.757246971130371,8589934592,1073741824,4701470720,220069888
204,1783951423678,4056,4056,4056,4056,4056,4056,4056,4056,63.74114227294922,58.269622802734375,55.574737548828125,55.30372619628906,55.23481750488281,55.28590393066406,67.94035339355469,69.71012115478516,65.11048126220703,57.95262908935547,57.50645446777344,58.57689666748047,55.39686584472656,55.693267822265625,0,4.761904716491699,0,0,100,0,0,0,3.757246971130371,8589934592,1073741824,4701339648,220069888
