Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_12,CPU_TEMP_13,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1783965231667,4056,4056,4056,4056,4056,4056,4056,4056,48.45551300048828,48.83380889892578,48.910850524902344,48.99568176269531,48.64617156982422,48.673973083496094,48.83827209472656,48.915985107421875,48.864707946777344,48.87532043457031,48.81272888183594,49.120872497558594,48.69200897216797,48.79217529296875,50,0,0,50,0,0,0,0,5.1852216720581055,8589934592,1073741824,5141364736,526188544
200,1783965231667,4056,4056,4056,4056,4056,4056,4056,4056,48.45551300048828,48.83380889892578,48.910850524902344,48.99568176269531,48.64617156982422,48.673973083496094,48.83827209472656,48.915985107421875,48.864707946777344,48.87532043457031,48.81272888183594,49.120872497558594,48.69200897216797,48.79217529296875,50,0,0,0,0,0,0,0,5.1852216720581055,8589934592,1073741824,5142200320,526188544
204,1783965231868,4056,4056,4056,4056,4056,4056,4056,4056,48.811988830566406,49.08258056640625,48.978904724121094,48.99256134033203,48.724449157714844,48.70197296142578,49.250244140625,49.36647033691406,49.197967529296875,49.15531921386719,49.16162872314453,49.334022521972656,48.75007629394531,48.88529968261719,21.052631378173828,19.047618865966797,15.000000953674316,0,25,14.285715103149414,10,9.523809432983398,5.1852216720581055,8589934592,1073741824,5247565824,526188544
203,1783965232074,4056,4056,4056,4056,4056,4056,4056,4056,48.811988830566406,49.08258056640625,48.978904724121094,48.99256134033203,48.724449157714844,48.70197296142578,49.250244140625,49.36647033691406,49.197967529296875,49.15531921386719,49.16162872314453,49.334022521972656,48.75007629394531,48.88529968261719,25,23.809524536132813,9.523809432983398,9.090909004211426,20,15.000000953674316,15.000000953674316,15.000000953674316,5.1852216720581055,8589934592,1073741824,5335023616,526188544
201,1783965232278,4056,4056,4056,4056,4056,4056,4056,4056,48.811988830566406,49.08258056640625,48.978904724121094,48.99256134033203,48.724449157714844,48.70197296142578,49.250244140625,49.36647033691406,49.197967529296875,49.15531921386719,49.16162872314453,49.334022521972656,48.75007629394531,48.88529968261719,22.72727394104004,20,5,5,0,0,0,0,5.1852216720581055,8589934592,1073741824,5335269376,526188544
204,1783965232480,4056,4056,4056,4056,4056,4056,4056,4056,48.811988830566406,49.08258056640625,48.978904724121094,48.99256134033203,48.724449157714844,48.70197296142578,49.250244140625,49.36647033691406,49.197967529296875,49.15531921386719,49.16162872314453,49.334022521972656,48.75007629394531,48.88529968261719,25,21.052631378173828,10,5,0,0,0,0,4.265830993652344,8589934592,1073741824,5274271744,526188544
202,1783965232686,4056,4056,4056,4056,4056,4056,4056,4056,48.811988830566406,49.08258056640625,48.978904724121094,48.99256134033203,48.724449157714844,48.70197296142578,49.250244140625,49.36647033691406,49.197967529296875,49.15531921386719,49.16162872314453,49.334022521972656,48.75007629394531,48.88529968261719,30.000001907348633,19.047618865966797,10,5,0,0,0,0,4.265830993652344,8589934592,1073741824,5278597120,526188544
203,1783965232889,4056,4056,4056,4056,4056,4056,4056,4056,49.01026916503906,49.27314758300781,49.35596466064453,49.33659362792969,49.109947204589844,49.094200134277344,49.390357971191406,49.50379943847656,49.36414337158203,49.360206604003906,49.37553405761719,49.52116394042969,49.19684600830078,49.359413146972656,26.3157901763916,23.809524536132813,10.526315689086914,10,0,0,0,0,4.265830993652344,8589934592,1073741824,5274271744,526188544
203,1783965233093,4056,4056,4056,4056,4056,4056,4056,4056,49.01026916503906,49.27314758300781,49.35596466064453,49.33659362792969,49.109947204589844,49.094200134277344,49.390357971191406,49.50379943847656,49.36414337158203,49.360206604003906,49.37553405761719,49.52116394042969,49.19684600830078,49.359413146972656,23.809524536132813,15.789472579956055,13.636363983154297,14.285715103149414,0,0,0,0,4.265830993652344,8589934592,1073741824,5276139520,526188544
204,1783965233298,4056,4056,4056,4056,4056,4056,4056,4056,49.01026916503906,49.27314758300781,49.35596466064453,49.33659362792969,49.109947204589844,49.094200134277344,49.390357971191406,49.50379943847656,49.36414337158203,49.360206604003906,49.37553405761719,49.52116394042969,49.19684600830078,49.359413146972656,28.571430206298828,19.047618865966797,10,0,0,0,0,0,4.265830993652344,8589934592,1073741824,5201068032,526188544
203,1783965233503,4056,4056,4056,4056,4056,4056,4056,4056,49.01026916503906,49.27314758300781,49.35596466064453,49.33659362792969,49.109947204589844,49.094200134277344,49.390357971191406,49.50379943847656,49.36414337158203,49.360206604003906,49.37553405761719,49.52116394042969,49.19684600830078,49.359413146972656,26.3157901763916,21.052631378173828,10,14.285715103149414,0,4.545454502105713,0,0,5.362893581390381,8589934592,1073741824,5182308352,526188544
204,1783965233706,4056,4056,4056,4056,4056,4056,4056,4056,49.01026916503906,49.27314758300781,49.35596466064453,49.33659362792969,49.109947204589844,49.094200134277344,49.390357971191406,49.50379943847656,49.36414337158203,49.360206604003906,49.37553405761719,49.52116394042969,49.19684600830078,49.359413146972656,30.000001907348633,33.333335876464844,20,10,0,0,0,0,5.362893581390381,8589934592,1073741824,5189648384,526188544
204,1783965233911,4056,4056,4056,4056,4056,4056,4056,4056,48.42498779296875,48.54051971435547,48.74071502685547,48.673255920410156,48.60261535644531,48.438995361328125,48.61444091796875,48.65949249267578,48.67710876464844,48.66868591308594,48.70176696777344,48.95142364501953,48.51072692871094,48.509246826171875,23.809524536132813,20,9.523809432983398,5,0,0,0,0,5.362893581390381,8589934592,1073741824,5192859648,526188544
204,1783965234116,4056,4056,4056,4056,4056,4056,4056,4056,48.42498779296875,48.54051971435547,48.74071502685547,48.673255920410156,48.60261535644531,48.438995361328125,48.61444091796875,48.65949249267578,48.67710876464844,48.66868591308594,48.70176696777344,48.95142364501953,48.51072692871094,48.509246826171875,25,20,5,9.090909004211426,0,0,0,0,5.362893581390381,8589934592,1073741824,5188026368,526188544
203,1783965234322,4056,4056,4056,4056,4056,4056,4056,4056,48.42498779296875,48.54051971435547,48.74071502685547,48.673255920410156,48.60261535644531,48.438995361328125,48.61444091796875,48.65949249267578,48.67710876464844,48.66868591308594,48.70176696777344,48.95142364501953,48.51072692871094,48.509246826171875,35,33.333335876464844,25,10.526315689086914,0,0,0,0,5.362893581390381,8589934592,1073741824,5178114048,526188544
204,1783965234526,4056,4056,4056,4056,4056,4056,4056,4056,48.42498779296875,48.54051971435547,48.74071502685547,48.673255920410156,48.60261535644531,48.438995361328125,48.61444091796875,48.65949249267578,48.67710876464844,48.66868591308594,48.70176696777344,48.95142364501953,48.51072692871094,48.509246826171875,20,15.000000953674316,14.285715103149414,0,0,0,0,0,4.27733039855957,8589934592,1073741824,5160140800,526188544
199,1783965234731,4056,4056,4056,4056,4056,4056,4056,4056,48.42498779296875,48.54051971435547,48.74071502685547,48.673255920410156,48.60261535644531,48.438995361328125,48.61444091796875,48.65949249267578,48.67710876464844,48.66868591308594,48.70176696777344,48.95142364501953,48.51072692871094,48.509246826171875,19.047618865966797,23.809524536132813,5,9.090909004211426,0,0,0,0,4.27733039855957,8589934592,1073741824,5160140800,526188544
