Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_12,CPU_TEMP_13,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1783949846861,4056,4056,4056,4056,4056,4056,4056,4056,52.550880432128906,52.73576354980469,52.30707550048828,52.54503631591797,52.527732849121094,52.406944274902344,52.55170440673828,52.91009521484375,52.669952392578125,52.7490234375,52.89909362792969,52.95215606689453,52.29127502441406,52.67071533203125,100,0,50,50,0,0,0,0,9.90306568145752,8589934592,1073741824,5880037376,236847104
203,1783949846861,4056,4056,4056,4056,4056,4056,4056,4056,52.550880432128906,52.73576354980469,52.30707550048828,52.54503631591797,52.527732849121094,52.406944274902344,52.55170440673828,52.91009521484375,52.669952392578125,52.7490234375,52.89909362792969,52.95215606689453,52.29127502441406,52.67071533203125,0,50,0,0,0,0,0,0,9.90306568145752,8589934592,1073741824,5880037376,236847104
204,1783949847065,4056,4056,4056,4056,4056,4056,4056,4056,52.550880432128906,52.73576354980469,52.30707550048828,52.54503631591797,52.527732849121094,52.406944274902344,52.55170440673828,52.91009521484375,52.669952392578125,52.7490234375,52.89909362792969,52.95215606689453,52.29127502441406,52.67071533203125,47.619049072265625,35,25,20,9.523809432983398,0,9.090909004211426,4.761904716491699,9.90306568145752,8589934592,1073741824,5880037376,236847104
202,1783949847270,4056,4056,4056,4056,4056,4056,4056,4056,52.550880432128906,52.73576354980469,52.30707550048828,52.54503631591797,52.527732849121094,52.406944274902344,52.55170440673828,52.91009521484375,52.669952392578125,52.7490234375,52.89909362792969,52.95215606689453,52.29127502441406,52.67071533203125,36.842105865478516,25,28.571430206298828,20,5,9.090909004211426,0,0,6.395895957946777,8589934592,1073741824,5880037376,236847104
203,1783949847473,4056,4056,4056,4056,4056,4056,4056,4056,52.550880432128906,52.73576354980469,52.30707550048828,52.54503631591797,52.527732849121094,52.406944274902344,52.55170440673828,52.91009521484375,52.669952392578125,52.7490234375,52.89909362792969,52.95215606689453,52.29127502441406,52.67071533203125,42.105262756347656,35,21.052631378173828,20,4.761904716491699,0,0,0,6.395895957946777,8589934592,1073741824,5864062976,236847104
203,1783949847677,4056,4056,4056,4056,4056,4056,4056,4056,52.550880432128906,52.73576354980469,52.30707550048828,52.54503631591797,52.36974334716797,52.406944274902344,52.06316375732422,52.4569091796875,52.669952392578125,52.7490234375,52.89909362792969,52.95215606689453,52.29127502441406,52.67071533203125,40,30.000001907348633,27.272727966308594,19.047618865966797,0,5,5,4.761904716491699,6.395895957946777,8589934592,1073741824,5807783936,236847104
204,1783949847881,4056,4056,4056,4056,4056,4056,4056,4056,52.11634063720703,52.28852844238281,52.06785583496094,52.419044494628906,52.36974334716797,52.194313049316406,52.06316375732422,52.4569091796875,52.24150085449219,52.22087097167969,52.371421813964844,52.52125549316406,52.135833740234375,52.41954803466797,42.85714340209961,35,26.3157901763916,20,0,0,0,4.761904716491699,6.395895957946777,8589934592,1073741824,5740298240,236847104
201,1783949848086,4056,4056,4056,4056,4056,4056,4056,4056,52.11634063720703,52.28852844238281,52.06785583496094,52.419044494628906,52.36974334716797,52.194313049316406,52.06316375732422,52.4569091796875,52.24150085449219,52.22087097167969,52.371421813964844,52.52125549316406,52.135833740234375,52.41954803466797,42.85714340209961,33.333335876464844,20,10,14.285715103149414,9.523809432983398,5,0,6.395895957946777,8589934592,1073741824,5740298240,236847104
202,1783949848289,4056,4056,4056,4056,4056,4056,4056,4056,52.11634063720703,52.28852844238281,52.06785583496094,52.419044494628906,52.36974334716797,52.194313049316406,52.06316375732422,52.4569091796875,52.24150085449219,52.22087097167969,52.371421813964844,52.52125549316406,52.135833740234375,52.41954803466797,42.105262756347656,36.842105865478516,35,35,5,10,4.761904716491699,5,5.055212497711182,8589934592,1073741824,5740298240,236847104
198,1783949848493,4056,4056,4056,4056,4056,4056,4056,4056,52.11634063720703,52.28852844238281,52.06785583496094,52.419044494628906,52.36974334716797,52.194313049316406,52.06316375732422,52.4569091796875,52.24150085449219,52.22087097167969,52.371421813964844,52.52125549316406,52.135833740234375,52.41954803466797,40,33.333335876464844,20,14.285715103149414,5,9.523809432983398,5,0,5.055212497711182,8589934592,1073741824,5760139264,236847104
