Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_12,CPU_TEMP_13,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1783965912972,4056,4056,4056,4056,4056,4056,4056,4056,48.459800720214844,48.427528381347656,48.59825134277344,48.40989685058594,48.27677917480469,48.38286590576172,48.629676818847656,48.66961669921875,48.70237731933594,48.59956359863281,48.63599395751953,48.728965759277344,48.134735107421875,48.47322082519531,50,33.333335876464844,33.333335876464844,0,0,0,0,0,7.471357345581055,8589934592,1073741824,5243912192,517799936
204,1783965912972,4056,4056,4056,4056,4056,4056,4056,4056,48.459800720214844,48.427528381347656,48.59825134277344,48.40989685058594,48.27677917480469,48.38286590576172,48.629676818847656,48.66961669921875,48.70237731933594,48.59956359863281,48.63599395751953,48.728965759277344,48.134735107421875,48.47322082519531,100,100,0,0,0,0,0,0,7.471357345581055,8589934592,1073741824,5245009920,517799936
204,1783965913177,4056,4056,4056,4056,4056,4056,4056,4056,48.459800720214844,48.427528381347656,48.59825134277344,48.40989685058594,48.27677917480469,48.38286590576172,48.629676818847656,48.66961669921875,48.70237731933594,48.59956359863281,48.63599395751953,48.728965759277344,48.134735107421875,48.47322082519531,28.571430206298828,15.000000953674316,19.047618865966797,4.761904716491699,5,0,0,0,7.471357345581055,8589934592,1073741824,5246533632,517799936
203,1783965913382,4056,4056,4056,4056,4056,4056,4056,4056,48.459800720214844,48.427528381347656,48.59825134277344,48.40989685058594,48.27677917480469,48.38286590576172,48.629676818847656,48.66961669921875,48.70237731933594,48.59956359863281,48.63599395751953,48.728965759277344,48.134735107421875,48.47322082519531,10,9.523809432983398,5,5,0,0,0,0,5.369438648223877,8589934592,1073741824,5246533632,517799936
202,1783965913587,4056,4056,4056,4056,4056,4056,4056,4056,48.459800720214844,48.427528381347656,48.59825134277344,48.40989685058594,48.27677917480469,48.38286590576172,48.629676818847656,48.66961669921875,48.70237731933594,48.59956359863281,48.63599395751953,48.728965759277344,48.134735107421875,48.47322082519531,25,23.809524536132813,15.000000953674316,5,5,0,0,0,5.369438648223877,8589934592,1073741824,5246435328,517799936
203,1783965913791,4056,4056,4056,4056,4056,4056,4056,4056,48.459800720214844,48.427528381347656,48.59825134277344,48.40989685058594,48.27677917480469,48.38286590576172,48.629676818847656,48.66961669921875,48.70237731933594,48.59956359863281,48.63599395751953,48.728965759277344,48.134735107421875,48.47322082519531,25,21.052631378173828,15.000000953674316,14.285715103149414,9.523809432983398,4.761904716491699,0,0,5.369438648223877,8589934592,1073741824,5230723072,517799936
204,1783965913995,4056,4056,4056,4056,4056,4056,4056,4056,48.20622253417969,48.013755798339844,48.37206268310547,48.251792907714844,48.080413818359375,48.262855529785156,48.250762939453125,48.27507019042969,48.357933044433594,48.19462585449219,48.21971130371094,48.381561279296875,47.829200744628906,48.186790466308594,20,25,10,5,0,0,0,0,5.369438648223877,8589934592,1073741824,5220794368,517799936
204,1783965914200,4056,4056,4056,4056,4056,4056,4056,4056,48.20622253417969,48.013755798339844,48.37206268310547,48.251792907714844,48.080413818359375,48.262855529785156,48.250762939453125,48.27507019042969,48.357933044433594,48.19462585449219,48.21971130371094,48.381561279296875,47.829200744628906,48.186790466308594,45,33.333335876464844,25,15.000000953674316,0,0,0,0,5.369438648223877,8589934592,1073741824,5200740352,517799936
200,1783965914405,4056,4056,4056,4056,4056,4056,4056,4056,48.20622253417969,48.013755798339844,48.37206268310547,48.251792907714844,48.080413818359375,48.262855529785156,48.250762939453125,48.27507019042969,48.357933044433594,48.19462585449219,48.21971130371094,48.381561279296875,47.829200744628906,48.186790466308594,20,20,9.523809432983398,0,0,0,0,0,6.067707061767578,8589934592,1073741824,5200740352,517799936
203,1783965914606,4056,4056,4056,4056,4056,4056,4056,4056,48.20622253417969,48.013755798339844,48.37206268310547,48.251792907714844,48.080413818359375,48.262855529785156,48.250762939453125,48.27507019042969,48.357933044433594,48.19462585449219,48.21971130371094,48.381561279296875,47.829200744628906,48.186790466308594,23.809524536132813,20,10,9.523809432983398,0,0,0,0,6.067707061767578,8589934592,1073741824,5200216064,517799936
203,1783965914810,4056,4056,4056,4056,4056,4056,4056,4056,48.20622253417969,48.013755798339844,48.37206268310547,48.251792907714844,48.080413818359375,48.262855529785156,48.250762939453125,48.27507019042969,48.357933044433594,48.19462585449219,48.21971130371094,48.381561279296875,47.829200744628906,48.186790466308594,15.000000953674316,10,5,0,0,0,0,0,6.067707061767578,8589934592,1073741824,5165072384,517799936
204,1783965915014,4056,4056,4056,4056,4056,4056,4056,4056,47.98088073730469,47.73937225341797,48.12725830078125,48.0455322265625,47.82158660888672,48.030357360839844,47.908042907714844,48.05005645751953,48.060035705566406,47.976417541503906,48.034523010253906,48.116844177246094,47.617164611816406,47.98486328125,21.052631378173828,20,5,10,5,0,0,0,6.067707061767578,8589934592,1073741824,5249253376,517799936
204,1783965915219,4056,4056,4056,4056,4056,4056,4056,4056,47.98088073730469,47.73937225341797,48.12725830078125,48.0455322265625,47.82158660888672,48.030357360839844,47.908042907714844,48.05005645751953,48.060035705566406,47.976417541503906,48.034523010253906,48.116844177246094,47.617164611816406,47.98486328125,36.3636360168457,15.000000953674316,20,19.047618865966797,0,0,0,0,6.067707061767578,8589934592,1073741824,5248729088,517799936
203,1783965915424,4056,4056,4056,4056,4056,4056,4056,4056,47.98088073730469,47.73937225341797,48.12725830078125,48.0455322265625,47.82158660888672,48.030357360839844,47.908042907714844,48.05005645751953,48.060035705566406,47.976417541503906,48.034523010253906,48.116844177246094,47.617164611816406,47.98486328125,31.57894515991211,30.000001907348633,14.285715103149414,9.523809432983398,0,0,0,0,4.601147174835205,8589934592,1073741824,5248729088,517799936
204,1783965915628,4056,4056,4056,4056,4056,4056,4056,4056,47.98088073730469,47.73937225341797,48.12725830078125,48.0455322265625,47.82158660888672,48.030357360839844,47.908042907714844,48.05005645751953,48.060035705566406,47.976417541503906,48.034523010253906,48.116844177246094,47.617164611816406,47.98486328125,42.85714340209961,25,25,5.263157844543457,0,0,0,0,4.601147174835205,8589934592,1073741824,5248843776,517799936
202,1783965915833,4056,4056,4056,4056,4056,4056,4056,4056,47.98088073730469,47.73937225341797,48.12725830078125,48.0455322265625,47.82158660888672,48.030357360839844,47.908042907714844,48.05005645751953,48.060035705566406,47.976417541503906,48.034523010253906,48.116844177246094,47.617164611816406,47.98486328125,31.57894515991211,20,23.809524536132813,9.523809432983398,0,0,0,0,4.601147174835205,8589934592,1073741824,5240684544,517799936
203,1783965916036,4056,4056,4056,4056,4056,4056,4056,4056,47.91416931152344,47.6790771484375,47.99615478515625,47.97502136230469,47.713035583496094,47.92975616455078,47.828826904296875,48.037559509277344,48.01615905761719,47.905982971191406,48.001708984375,48.029762268066406,47.57085418701172,47.961204528808594,19.047618865966797,18.18181800842285,5.263157844543457,0,0,0,0,0,4.601147174835205,8589934592,1073741824,5180604416,517799936
