Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_12,CPU_TEMP_13,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1783948533744,4056,4056,4056,4056,4056,4056,4056,4056,51.45387268066406,51.55839538574219,50.886207580566406,51.13286590576172,50.92731475830078,51.02799987792969,51.83898162841797,52.071815490722656,51.83000946044922,51.47747802734375,51.619102478027344,51.53912353515625,50.855194091796875,51.23297119140625,100,100,100,100,100,100,100,100,3.1406774520874023,8589934592,1073741824,5443633152,236847104
200,1783948533745,4056,4056,4056,4056,4056,4056,4056,4056,51.45387268066406,51.55839538574219,50.886207580566406,51.13286590576172,50.92731475830078,51.02799987792969,51.83898162841797,52.071815490722656,51.83000946044922,51.47747802734375,51.619102478027344,51.53912353515625,50.855194091796875,51.23297119140625,100,100,100,100,100,100,100,100,3.1406774520874023,8589934592,1073741824,5452218368,236847104
204,1783948533945,4056,4056,4056,4056,4056,4056,4056,4056,51.45387268066406,51.55839538574219,50.886207580566406,51.13286590576172,50.92731475830078,51.02799987792969,51.83898162841797,52.071815490722656,51.83000946044922,51.47747802734375,51.619102478027344,51.53912353515625,50.855194091796875,51.23297119140625,94.73684692382813,95,85.71428680419922,89.47368621826172,19.047618865966797,10,5,9.523809432983398,3.1406774520874023,8589934592,1073741824,5504614400,236847104
203,1783948534150,4056,4056,4056,4056,4056,4056,4056,4056,51.45387268066406,51.55839538574219,50.886207580566406,51.13286590576172,50.92731475830078,51.02799987792969,51.83898162841797,52.071815490722656,51.83000946044922,51.47747802734375,51.619102478027344,51.53912353515625,50.855194091796875,51.23297119140625,72.7272720336914,65,55,50,25,19.047618865966797,9.523809432983398,0,3.1406774520874023,8589934592,1073741824,5596168192,236847104
204,1783948534355,4056,4056,4056,4056,4056,4056,4056,4056,51.45387268066406,51.55839538574219,50.886207580566406,51.13286590576172,50.92731475830078,51.02799987792969,51.83898162841797,52.071815490722656,51.83000946044922,51.47747802734375,51.619102478027344,51.53912353515625,50.855194091796875,51.23297119140625,90,85,85,80,10,20,0,4.761904716491699,2.5036730766296387,8589934592,1073741824,5641158656,236847104
203,1783948534559,4056,4056,4056,4056,4056,4056,4056,4056,51.45387268066406,51.55839538574219,50.886207580566406,51.13286590576172,50.92731475830078,51.02799987792969,51.83898162841797,52.071815490722656,51.83000946044922,51.47747802734375,51.619102478027344,51.53912353515625,50.855194091796875,51.23297119140625,90,85,80.95238494873047,76.19047546386719,9.523809432983398,9.523809432983398,0,0,2.5036730766296387,8589934592,1073741824,5640339456,236847104
204,1783948534763,4056,4056,4056,4056,4056,4056,4056,4056,52.39691162109375,52.4267578125,51.85553741455078,52.34257507324219,52.063873291015625,52.2213134765625,52.53166198730469,52.889747619628906,52.54420471191406,52.578857421875,52.77760314941406,52.48674774169922,52.127342224121094,52.42729187011719,100,95.45454406738281,100,100,5,5,4.761904716491699,0,2.5036730766296387,8589934592,1073741824,5648252928,236847104
201,1783948534968,4056,4056,4056,4056,4056,4056,4056,4056,52.39691162109375,52.4267578125,51.85553741455078,52.34257507324219,52.063873291015625,52.2213134765625,52.53166198730469,52.889747619628906,52.54420471191406,52.578857421875,52.77760314941406,52.48674774169922,52.127342224121094,52.42729187011719,100,100,100,100,28.571430206298828,25,20,15.000000953674316,2.5036730766296387,8589934592,1073741824,5769871360,236847104
203,1783948535169,4056,4056,4056,4056,4056,4056,4056,4056,52.39691162109375,52.4267578125,51.85553741455078,52.34257507324219,52.063873291015625,52.2213134765625,52.53166198730469,52.889747619628906,52.54420471191406,52.578857421875,52.77760314941406,52.48674774169922,52.127342224121094,52.42729187011719,100,100,100,100,20,19.047618865966797,9.523809432983398,9.523809432983398,2.5036730766296387,8589934592,1073741824,5782405120,236847104
201,1783948535373,4056,4056,4056,4056,4056,4056,4056,4056,52.39691162109375,52.4267578125,51.85553741455078,52.34257507324219,52.063873291015625,52.2213134765625,52.53166198730469,52.889747619628906,52.54420471191406,52.578857421875,52.77760314941406,52.48674774169922,52.127342224121094,52.42729187011719,100,100,100,95.23809814453125,25,21.052631378173828,20,15.000000953674316,7.262186050415039,8589934592,1073741824,5806096384,236847104
